기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20260426144000,75399.8,39918.1,58500.0,35481.7,88.8863,9630.47,21.547
20260426144500,75394.0,39952.5,58500.0,35441.5,88.7092,9543.68,21.4293
20260426145000,74774.4,40055.1,58500.0,34719.3,86.6788,9585.2,21.5491
20260426145500,74678.7,40102.8,58500.0,34575.9,86.2183,9695.24,21.8544
20260426150000,74649.6,40437.2,58500.0,34212.5,84.6064,9764.0,22.017
20260426150500,74928.6,40249.9,58500.0,34678.8,86.1587,10308.0,23.3671
20260426151000,74904.0,40705.1,58500.0,34198.9,84.0162,10037.4,22.4949
20260426151500,74932.7,41072.2,58500.0,33860.5,82.4413,10132.4,22.5442
20260426152000,74874.4,41332.3,58500.0,33542.1,81.1522,9893.81,21.9784
20260426152500,74698.5,41845.4,58500.0,32853.0,78.5105,9232.34,20.2831
20260426153000,74651.4,42276.6,58500.0,32374.8,76.5785,8927.53,19.6483
20260426153500,75062.1,42438.6,58500.0,32623.6,76.8724,9028.86,19.9827
20260426154000,75008.6,42787.7,58500.0,32220.9,75.3041,9631.72,21.1556
20260426154500,74824.1,42750.8,58500.0,32073.3,75.024,9891.25,21.7303
20260426155000,74781.2,43242.2,58500.0,31539.0,72.9357,9901.42,21.5254
20260426155500,74580.7,43700.7,58500.0,30880.0,70.6624,9981.78,21.4893
20260426160000,74522.6,44144.0,58500.0,30378.6,68.8171,9761.23,20.8118
20260426160500,75166.6,44307.4,58500.0,30859.2,69.6479,9751.01,20.7188
20260426161000,75115.8,44936.1,58500.0,30179.7,67.1614,10060.8,21.0971
20260426161500,74890.2,44874.1,58500.0,30016.1,66.8895,10356.6,21.8558
20260426162000,74839.1,45590.1,58500.0,29249.1,64.1567,10116.1,21.1869
20260426162500,74686.1,45829.4,58500.0,28856.6,62.9653,10329.3,21.5309
20260426163000,74493.5,46453.0,58500.0,28040.4,60.363,9963.69,20.6841
20260426163500,74228.7,46951.4,58500.0,27277.3,58.0969,9207.69,19.0185
20260426164000,74158.6,47256.1,58500.0,26902.6,56.9293,9668.71,19.8453
20260426164500,73866.0,47622.7,58500.0,26243.3,55.1067,9576.04,19.5088
20260426165000,73778.1,48104.2,58500.0,25673.9,53.3715,9089.63,18.435
20260426165500,73492.4,48426.5,58500.0,25065.9,51.7606,9126.64,18.3924
20260426170000,73421.3,49159.2,58500.0,24262.1,49.354,9319.05,18.5076
20260426170500,75589.4,49307.1,58500.0,26282.4,53.3034,11287.8,22.3488
20260426171000,75514.6,49664.6,58500.0,25850.0,52.0492,11402.2,22.4156
20260426171500,75422.5,50169.5,58500.0,25253.0,50.3353,11574.8,22.5342
20260426172000,75364.2,50882.5,58500.0,24481.7,48.1142,11124.6,21.3613
20260426172500,75128.0,51506.2,58500.0,23621.9,45.8622,11170.1,21.1934
20260426173000,75048.1,52220.7,58500.0,22827.4,43.7134,10698.0,20.0266
20260426173500,74788.8,52409.1,58500.0,22379.6,42.7018,10323.8,19.2576
20260426174000,74769.8,52948.3,58500.0,21821.5,41.2129,10373.5,19.1574
20260426174500,74532.8,53024.5,58500.0,21508.3,40.563,10740.5,19.8065
20260426175000,74477.2,53694.7,58500.0,20782.5,38.7049,10232.1,18.6388
20260426175500,74248.1,54202.0,58500.0,20046.1,36.9841,9904.91,17.8784
20260426180000,74207.9,54509.7,58500.0,19698.2,36.1371,10077.8,18.0898
20260426180500,76114.7,54973.1,58500.0,21141.5,38.4579,9958.97,17.7304
20260426181000,76080.0,55066.4,58500.0,21013.6,38.1605,10034.1,17.8343
20260426181500,75915.5,55137.6,58500.0,20777.9,37.6836,10279.5,18.2479
20260426182000,75873.3,55655.2,58500.0,20218.1,36.3274,10087.8,17.7435
20260426182500,75726.1,56055.1,58500.0,19671.0,35.0922,9990.92,17.4506
20260426183000,75682.3,56187.5,58500.0,19494.9,34.6961,10341.2,18.0212
20260426183500,75525.5,56761.2,58500.0,18764.3,33.0583,9992.16,17.24
20260426184000,75488.3,56765.6,58500.0,18722.7,32.9824,10024.1,17.2945
20260426184500,75365.6,56942.3,58500.0,18423.3,32.3544,9717.37,16.7111
20260426185000,75355.8,57226.6,58500.0,18129.3,31.6798,10173.2,17.4094
20260426185500,75251.2,57219.0,58500.0,18032.3,31.5145,10151.9,17.3753
20260426190000,75252.3,57348.1,58500.0,17904.2,31.2202,10547.5,18.0126
20260426190500,75431.8,57535.2,58500.0,17896.6,31.1054,10879.1,18.5196
20260426191000,75431.0,58094.8,58500.0,17336.2,29.8412,10683.7,18.0152
20260426191500,75422.7,58087.2,58500.0,17335.5,29.8438,10852.7,18.301
20260426192000,75430.4,58197.2,58500.0,17233.2,29.6117,11179.9,18.8173
20260426192500,75448.9,58320.0,58500.0,17128.8,29.3704,11224.2,18.8533
20260426193000,75432.0,58494.9,58500.0,16937.1,28.9548,11263.5,18.8638
20260426193500,75433.6,58717.7,58500.0,16715.9,28.4682,11142.5,18.5901
20260426194000,75429.1,58669.4,58500.0,16759.7,28.5663,11422.8,19.0732
20260426194500,75427.1,58910.6,58500.0,16516.5,28.0365,11278.3,18.7568
20260426195000,75433.5,58730.9,58500.0,16702.6,28.4391,11424.0,19.0511
20260426195500,75415.4,58894.3,58500.0,16521.1,28.0521,11212.1,18.6437
20260426200000,75414.6,58740.1,58500.0,16674.6,28.387,11193.0,18.6664
20260426200500,75472.7,58788.6,58500.0,16684.1,28.3799,11112.2,18.5154
20260426201000,75466.4,58753.5,58500.0,16712.9,28.4459,10982.1,18.3097
20260426201500,75449.0,58759.2,58500.0,16689.8,28.4036,10916.3,18.1984
20260426202000,75449.6,58678.8,58500.0,16770.9,28.5808,10866.0,18.1388
20260426202500,75440.0,58467.5,58500.0,16972.5,29.0289,10728.8,17.9731
20260426203000,75442.8,58258.3,58500.0,17184.5,29.4971,10342.4,17.3861
20260426203500,75411.0,58198.5,58500.0,17212.5,29.5755,10384.5,17.472
20260426204000,75411.1,58351.0,58500.0,17060.1,29.237,10175.6,17.0774
20260426204500,75362.4,58324.7,58500.0,17037.7,29.2118,10118.5,16.9897
20260426205000,75359.7,58305.8,58500.0,17053.9,29.249,10095.6,16.9556
20260426205500,75327.6,58091.2,58500.0,17236.4,29.6713,10274.3,17.3193
20260426210000,75320.3,57802.7,58500.0,17517.6,30.3058,10500.1,17.7867
20260426210500,75442.9,57500.6,58500.0,17942.3,31.2036,10872.0,18.5116
20260426211000,75440.1,57469.9,58500.0,17970.1,31.2688,10940.4,18.6373
20260426211500,75397.8,57075.7,58500.0,18322.1,32.1014,11298.9,19.3778
20260426212000,75380.0,56778.9,58500.0,18601.1,32.7607,11418.8,19.684
20260426212500,75343.5,56982.2,58500.0,18361.3,32.2229,10875.1,18.6819
20260426213000,75341.2,57079.3,58500.0,18262.0,31.994,10517.3,18.0365
20260426213500,75198.9,56764.5,58500.0,18434.4,32.4752,10708.3,18.4653
20260426214000,75199.1,56705.0,58500.0,18494.1,32.6147,10805.8,18.6521
20260426214500,75141.7,56337.7,58500.0,18804.0,33.3772,11088.3,19.257
20260426215000,75161.2,56270.1,58500.0,18891.1,33.5722,11152.3,19.3918
20260426215500,75110.2,56107.4,58500.0,19002.8,33.8686,11048.1,19.2661
20260426220000,75116.5,56271.8,58500.0,18844.7,33.4887,10702.3,18.6097
20260426220500,75793.0,56327.2,58500.0,19465.8,34.5585,10604.7,18.422
20260426221000,75770.2,56404.1,58500.0,19366.2,34.3347,10269.3,17.8111
20260426221500,75754.0,55912.8,58500.0,19841.1,35.4858,10923.8,19.1084
20260426222000,75722.6,55896.7,58500.0,19825.9,35.4688,10201.8,17.8503
20260426222500,75699.2,55783.1,58500.0,19916.1,35.7028,9801.11,17.1822
20260426223000,75697.8,55131.3,58500.0,20566.4,37.3044,10254.8,18.1856
20260426223500,75684.8,55079.5,58500.0,20605.3,37.4101,10510.8,18.6574
20260426224000,75683.9,54725.4,58500.0,20958.5,38.2976,10781.5,19.2607
20260426224500,75666.8,54536.7,58500.0,21130.1,38.7448,10412.2,18.664
20260426225000,75673.0,54478.5,58500.0,21194.5,38.9043,10137.9,18.1903
20260426225500,75652.8,54303.9,58500.0,21348.9,39.3137,10234.7,18.4226
20260426230000,75653.7,54615.5,58500.0,21038.2,38.5206,9787.97,17.5193
20260426230500,75647.8,54492.7,58500.0,21155.2,38.822,9747.81,17.4859
20260426231000,75638.9,54371.7,58500.0,21267.2,39.1144,9627.11,17.3064
20260426231500,75617.3,54026.1,58500.0,21591.2,39.9644,9143.61,16.5411
20260426232000,75624.3,53855.5,58500.0,21768.8,40.4208,9463.38,17.1727
20260426232500,75620.7,53453.7,58500.0,22167.0,41.4696,9449.18,17.2758
20260426233000,75620.1,53178.3,58500.0,22441.9,42.2012,9400.74,17.274
20260426233500,75624.8,52945.6,58500.0,22679.2,42.835,9477.93,17.4906
20260426234000,75623.3,52974.3,58500.0,22649.1,42.7548,9973.67,18.3951
20260426234500,75622.2,52472.6,58500.0,23149.6,44.1174,10288.4,19.1532
20260426235000,75629.0,52352.5,58500.0,23276.4,44.461,10545.7,19.6759
20260426235500,75640.1,51989.6,58500.0,23650.5,45.4909,10390.0,19.5192
20260427000000,75638.2,51655.9,67100.0,23982.3,46.4271,10130.4,19.1522
20260427000500,76782.0,51987.9,67400.0,24794.1,47.6922,10010.8,18.8079
20260427001000,76816.3,51382.4,67400.0,25433.9,49.4991,10056.4,19.1105
20260427001500,76820.8,50822.3,67400.0,25998.5,51.1557,10628.5,20.4116
20260427002000,76833.3,50560.9,67400.0,26272.4,51.9618,10906.0,21.051
20260427002500,76832.7,50599.0,67400.0,26233.7,51.8464,10633.3,20.5103
20260427003000,76836.2,50556.0,67400.0,26280.2,51.9824,10472.7,20.2181
20260427003500,76825.8,50312.1,67400.0,26513.7,52.6985,10695.4,20.746
20260427004000,76836.6,50265.6,67400.0,26571.0,52.8612,11143.8,21.6344
20260427004500,76837.0,49852.6,67400.0,26984.4,54.1283,11308.0,22.1316
20260427005000,76841.6,49939.0,67400.0,26902.6,53.871,11243.7,21.9689
20260427005500,76848.1,49573.3,67400.0,27274.8,55.019,11777.8,23.1798
20260427010000,76861.9,49333.2,67400.0,27528.6,55.8014,11439.3,22.6094
20260427010500,76391.2,49145.9,67400.0,27245.3,55.4375,11580.6,22.9739
20260427011000,76395.2,49134.9,67400.0,27260.2,55.4804,11634.2,23.0855
20260427011500,76394.6,49170.4,67400.0,27224.2,55.367,11411.8,22.6294
20260427012000,76399.5,48838.7,67400.0,27560.8,56.4323,11634.9,23.2255
20260427012500,76407.0,48892.3,67400.0,27514.7,56.2762,11764.5,23.4566
20260427013000,76416.2,48840.9,67400.0,27575.3,56.4594,11776.7,23.5031
20260427013500,76417.5,48639.8,67400.0,27777.7,57.109,11920.0,23.8813
20260427014000,76404.2,48588.2,67400.0,27816.0,57.2485,11703.6,23.3563
20260427014500,76404.1,48387.6,67400.0,28016.4,57.8999,11858.6,23.7376
20260427015000,76411.3,48363.8,67400.0,28047.4,57.9926,11531.7,22.9401
20260427015500,76407.4,48235.0,67400.0,28172.4,58.4066,11270.5,22.3314
20260427020000,76398.6,48097.1,67400.0,28301.5,58.8426,11422.7,22.6934
20260427020500,76453.1,47927.5,67400.0,28525.6,59.5182,11595.2,23.1195
20260427021000,77369.9,48154.6,67400.0,29215.3,60.6698,11471.3,22.7751
20260427021500,77366.3,47892.1,67400.0,29474.2,61.5429,11631.3,23.2084
20260427022000,77303.8,47872.4,67400.0,29431.4,61.479,11646.7,23.2524
20260427022500,77313.3,47736.9,67400.0,29576.4,61.9572,11758.2,23.5402
20260427023000,77318.9,47809.4,67400.0,29509.5,61.7232,11621.2,23.2121
20260427023500,77341.4,47868.4,67400.0,29472.9,61.5707,11467.8,22.8027
20260427024000,77340.9,47594.9,67400.0,29746.1,62.4984,11639.9,23.2621
20260427024500,77346.6,47548.5,67400.0,29798.1,62.6689,11672.6,23.3611
20260427025000,77342.7,47592.2,67400.0,29750.5,62.5113,11394.6,22.7796
20260427025500,77365.6,47375.2,67400.0,29990.4,63.3041,11356.1,22.6876
20260427030000,77371.0,47389.5,67400.0,29981.4,63.266,11310.6,22.5882
20260427030500,77510.2,47543.3,67400.0,29967.0,63.0309,11182.9,22.2661
20260427031000,77503.9,47243.9,67400.0,30260.0,64.0504,11141.4,22.1837
20260427031500,77496.0,47476.5,67400.0,30019.5,63.2301,10947.2,21.6842
20260427032000,77493.9,47523.5,67400.0,29970.5,63.0646,10873.7,21.5168
20260427032500,77486.7,47587.8,67400.0,29898.9,62.8289,10778.4,21.301
20260427033000,77479.3,47464.2,67400.0,30015.1,63.2374,10916.3,21.6261
20260427033500,77476.1,47381.2,67400.0,30094.9,63.5165,11002.1,21.8298
20260427034000,77470.6,47202.3,67400.0,30268.3,64.1246,11189.9,22.2802
20260427034500,77466.6,47277.2,67400.0,30189.3,63.8559,11391.0,22.6514
20260427035000,77472.1,47317.1,67400.0,30155.0,63.7297,11321.4,22.4936
20260427035500,77454.9,47529.4,67400.0,29925.5,62.9622,10993.6,21.7524
20260427040000,77464.5,47512.5,67400.0,29952.0,63.0404,11080.1,21.9343
20260427040500,76736.5,47662.0,67400.0,29074.5,61.0015,11139.9,21.9855
20260427041000,76716.9,47700.7,67400.0,29016.1,60.8296,11112.3,21.9152
20260427041500,76725.8,47603.3,67400.0,29122.5,61.1775,11160.6,22.0518
20260427042000,76710.8,47753.8,67400.0,28957.0,60.6381,11019.8,21.711
20260427042500,76693.3,47922.1,67400.0,28771.2,60.0375,10873.2,21.3509
20260427043000,76694.5,47882.0,67400.0,28812.4,60.1738,11053.8,21.7223
20260427043500,76694.8,47930.7,67400.0,28764.1,60.0118,11118.4,21.8284
20260427044000,76697.8,48457.1,67400.0,28240.7,58.2799,10749.7,20.8895
20260427044500,76702.3,48444.3,67400.0,28258.0,58.3309,10989.3,21.353
20260427045000,76698.5,48551.8,67400.0,28146.7,57.9724,10744.6,20.9719
20260427045500,76696.0,48657.5,67400.0,28038.4,57.624,10496.1,20.4432
20260427050000,76692.8,48748.6,67400.0,27944.2,57.3232,10837.0,21.2042
20260427050500,76814.5,48936.6,67400.0,27878.0,56.9676,11101.4,21.7661
20260427051000,76812.0,49139.5,67400.0,27672.5,56.3141,11382.1,22.2291
20260427051500,76819.5,49475.4,67400.0,27344.1,55.268,11075.7,21.4883
20260427052000,76805.5,49592.7,67400.0,27212.8,54.8727,11090.7,21.6919
20260427052500,76797.1,49886.4,67400.0,26910.7,53.9439,11920.6,23.1818
20260427053000,76802.8,49800.2,67400.0,27002.6,54.2219,12249.7,23.8589
20260427053500,76796.4,49956.8,67400.0,26839.5,53.7254,12512.8,24.2905
20260427054000,76802.7,50164.7,67400.0,26638.0,53.1012,12691.4,24.546
20260427054500,76793.6,50524.5,67400.0,26269.2,51.993,12535.5,24.0807
20260427055000,76790.1,50572.0,67400.0,26218.1,51.8431,12452.6,23.8991
20260427055500,76798.6,50676.7,67400.0,26121.9,51.5461,12979.4,24.8585
20260427060000,76799.3,50930.0,67400.0,25869.3,50.7938,12865.2,24.5307
20260427060500,76419.9,51737.6,67400.0,24682.4,47.7069,12501.7,23.5927
20260427061000,76428.8,52013.8,67400.0,24415.0,46.9395,12272.0,23.0398
20260427061500,76477.7,52129.4,67400.0,24348.4,46.7076,12319.4,23.0745
20260427062000,76492.4,52436.0,67400.0,24056.4,45.8776,12137.7,22.6042
20260427062500,76583.6,52624.1,67400.0,23959.5,45.5295,12410.1,23.026
20260427063000,76600.6,52553.9,67400.0,24046.6,45.7561,12342.9,22.9318
20260427063500,76697.4,52866.9,67400.0,23830.5,45.0764,12136.1,22.415
20260427064000,76714.2,53118.3,67400.0,23595.8,44.4213,11980.8,22.0264
20260427064500,76842.8,53058.2,67400.0,23784.5,44.8272,12101.2,22.2704
20260427065000,76868.6,52998.5,67400.0,23870.1,45.0391,12379.0,22.8066
20260427065500,76950.5,53592.7,67400.0,23357.8,43.5838,12369.1,22.5449
20260427070000,77015.6,53832.8,67400.0,23182.8,43.0645,12295.3,22.3115
20260427070500,76948.5,54627.8,67400.0,22320.8,40.8597,11898.8,21.2877
20260427071000,77066.3,55046.7,67400.0,22019.7,40.0018,11754.0,20.8716
20260427071500,77253.6,55217.3,67400.0,22036.3,39.9084,11847.5,20.9748
20260427072000,77305.3,54976.3,67400.0,22329.0,40.6156,12113.1,21.5314
20260427072500,77483.4,55627.5,67400.0,21855.9,39.2896,11753.6,20.6571
20260427073000,77513.4,55418.0,67400.0,22095.3,39.8703,12069.7,21.2911
20260427073500,77712.3,55932.1,67400.0,21780.2,38.9404,11871.6,20.7511
20260427074000,77744.6,55740.3,67400.0,22004.2,39.4763,12019.8,21.081
20260427074500,77951.6,56067.6,67400.0,21884.0,39.0314,11883.7,20.7233
20260427075000,78036.7,55752.6,67400.0,22284.2,39.9698,12212.6,21.4151
20260427075500,78290.3,55665.3,67400.0,22624.9,40.6446,12624.5,22.1738
20260427080000,78302.8,55688.9,67400.0,22613.9,40.6075,12477.0,21.9059
20260427080500,78127.3,56144.6,67400.0,21982.7,39.1537,11882.5,20.6951
20260427081000,78251.2,56477.8,67400.0,21773.5,38.5523,11665.0,20.172
20260427081500,78433.4,56722.1,67400.0,21711.4,38.2767,11373.1,19.6107
20260427082000,78573.3,56624.9,67400.0,21948.5,38.7612,11535.6,19.9236
20260427082500,78907.0,56971.2,67400.0,21935.8,38.5033,11645.2,19.987
20260427083000,78202.0,57151.9,67400.0,21050.2,36.832,10720.6,18.336
20260427083500,78519.8,57545.5,67400.0,20974.3,36.4482,10566.0,17.9628
20260427084000,78579.9,57158.4,67400.0,21421.4,37.4773,11007.5,18.8366
20260427084500,78813.2,57383.6,67400.0,21429.7,37.3446,11039.5,18.8207
20260427085000,78846.2,57087.1,67400.0,21759.1,38.1157,11395.6,19.526
20260427085500,79149.4,57093.9,67400.0,22055.5,38.6302,11604.0,19.8807
20260427090000,79137.1,56858.0,67400.0,22279.1,39.1838,11458.8,19.6974
20260427090500,78449.9,56629.4,67400.0,21820.5,38.532,11044.1,18.9339
20260427091000,78456.3,56532.2,67400.0,21924.1,38.7817,10772.2,18.4995
20260427091500,78734.8,56307.3,67400.0,22427.5,39.8305,11486.5,19.786
20260427092000,78666.2,55726.2,67400.0,22940.0,41.1655,11199.2,19.5003
20260427092500,79152.1,55868.3,67400.0,23283.7,41.6761,11238.6,19.4877
20260427093000,79179.8,55725.4,67400.0,23454.4,42.0893,11233.6,19.5442
20260427093500,79215.3,55860.1,67400.0,23355.2,41.8102,11218.4,19.4903
20260427094000,79313.8,55740.2,67400.0,23573.5,42.2918,11034.0,19.2102
20260427094500,79545.8,55605.2,67400.0,23940.5,43.0545,11532.4,20.1133
20260427095000,79625.7,55346.8,67400.0,24278.9,43.8669,11346.0,19.8606
20260427095500,79882.7,54794.1,67400.0,25088.5,45.7869,11362.4,19.9649
20260427100000,80093.5,54638.3,67400.0,25455.2,46.5885,11288.5,19.8601
20260427100500,79759.7,54927.3,67400.0,24832.5,45.2097,10936.1,19.1795
20260427101000,79846.3,54464.1,67400.0,25382.3,46.6037,11350.3,19.9817
20260427101500,79587.7,54270.6,67400.0,25317.1,46.6498,11223.1,19.8359
20260427102000,79617.8,54187.9,67400.0,25429.9,46.9292,11232.4,19.892
20260427102500,79703.4,54076.5,67400.0,25626.9,47.3902,11086.6,19.6789
20260427103000,79718.1,53586.8,67400.0,26131.3,48.7645,11315.6,20.2564
20260427103500,79841.6,53636.8,67400.0,26204.8,48.8561,11394.5,20.3846
20260427104000,79829.6,53563.5,67400.0,26266.0,49.0372,11360.6,20.3504
20260427104500,79881.3,53615.8,67400.0,26265.5,48.9884,11250.5,20.1365
20260427105000,79878.1,53169.1,67400.0,26709.0,50.2342,11620.4,20.9638
20260427105500,79926.1,53107.6,67400.0,26818.5,50.4985,11433.5,20.6382
20260427110000,79963.4,52876.5,67400.0,27086.9,51.2267,10962.9,19.7666
20260427110500,79087.3,52904.3,67400.0,26183.0,49.4912,10061.8,18.0131
20260427111000,79065.9,52434.4,67400.0,26631.5,50.7902,10002.6,17.9286
20260427111500,79178.7,52557.2,67400.0,26621.5,50.6525,10046.7,17.8619
20260427112000,79282.8,52238.1,67400.0,27044.8,51.7721,10289.2,18.3869
20260427112500,79283.0,52293.2,67400.0,26989.8,51.6124,10313.1,18.4209
20260427113000,79226.9,51766.3,67400.0,27460.6,53.0472,10668.6,19.2367
20260427113500,79310.2,51642.8,67400.0,27667.4,53.5746,10772.8,19.473
20260427114000,79308.8,51580.9,67400.0,27727.9,53.7561,10786.2,19.5097
20260427114500,79280.9,51483.9,67400.0,27797.0,53.9917,10850.7,19.6667
20260427115000,79342.0,51097.3,67400.0,28244.7,55.2763,11410.1,20.8133
20260427115500,79344.5,50574.6,67400.0,28769.8,56.8859,11785.2,21.7227
20260427120000,79357.5,50024.9,67400.0,29332.5,58.6358,12279.5,22.8519
20260427120500,78576.8,49876.8,67400.0,28700.0,57.5418,12364.1,23.0498
20260427121000,78514.4,49738.2,67400.0,28776.2,57.8554,12202.9,22.7354
20260427121500,78574.0,49847.5,67400.0,28726.5,57.6286,11912.1,22.0161
20260427122000,78614.8,49657.4,67400.0,28957.4,58.3143,12041.5,22.3161
20260427122500,78613.5,49465.8,67400.0,29147.7,58.925,12348.3,22.9828
20260427123000,78579.9,49353.9,67400.0,29226.1,59.2174,12220.2,22.6669
20260427123500,78586.9,49613.6,67400.0,28973.3,58.3979,11867.1,21.8976
20260427124000,78233.3,49562.5,67400.0,28670.8,57.8479,11822.1,21.7295
20260427124500,77941.0,49902.5,67400.0,28038.5,56.1866,11513.3,21.0424
20260427125000,77815.8,49936.6,67400.0,27879.1,55.829,11341.6,20.7131
20260427125500,77827.9,50531.3,67400.0,27296.7,54.0194,10980.5,19.8428
20260427130000,77940.7,51039.1,67400.0,26901.6,52.7079,10665.4,19.2067
20260427130500,80359.6,51865.2,67400.0,28494.4,54.9394,10347.9,18.4698
20260427131000,80393.2,52423.0,67400.0,27970.2,53.3548,10021.7,17.7125
20260427131500,80353.0,52859.7,67400.0,27493.3,52.0118,10230.6,18.1577
20260427132000,80378.4,53148.4,67400.0,27229.9,51.2337,10120.3,17.8603
20260427132500,80243.1,53167.7,67400.0,27075.4,50.9246,9740.93,17.1932
20260427133000,80362.6,53961.3,67400.0,26401.3,48.9264,9203.22,16.1576
20260427133500,80239.6,54381.8,67400.0,25857.8,47.5487,9317.03,16.2555
20260427134000,80125.6,54798.8,67400.0,25326.9,46.218,8926.25,15.6128
20260427134500,79891.3,54922.9,67400.0,24968.4,45.4608,8830.77,15.426
20260427135000,79951.7,55269.7,67400.0,24682.0,44.6573,8793.54,15.4241
20260427135500,79912.1,55639.3,67400.0,24272.8,43.6254,8346.94,14.546
20260427140000,79937.9,55846.5,67400.0,24091.5,43.1387,8805.54,15.286
20260427140500,80201.8,56105.9,67400.0,24095.9,42.9472,8290.8,14.3303
20260427141000,80047.5,56430.2,67400.0,23617.4,41.8524,8156.28,14.0301
20260427141500,79867.2,56851.1,67400.0,23016.1,40.4849,8231.58,14.045
20260427142000,79816.2,57089.2,67400.0,22727.1,39.8097,8187.02,13.9251
20260427142500,79627.4,57558.7,67400.0,22068.7,38.3411,7771.35,13.1155
20260427143000,79601.0,57601.8,67400.0,21999.1,38.1917,8437.22,14.2277
20260427143500,79362.2,57889.6,67400.0,21472.6,37.0924,8407.67,14.111
20260427144000,79332.4,58424.1,67400.0,20908.3,35.787,8164.79,13.578
20260427144500,79058.7,58901.9,67400.0,20156.8,34.2209,7672.51,12.6617
20260427145000,79107.9,59228.4,67400.0,19879.5,33.564,8149.52,13.3652
20260427145500,78771.6,59363.9,67400.0,19407.7,32.6927,8397.8,13.7499
20260427150000,78733.1,59459.2,67400.0,19273.9,32.4154,9154.55,14.9581
20260427150500,73978.8,59689.7,67400.0,14289.1,23.9389,8596.19,14.0097
20260427151000,73880.3,60127.1,67400.0,13753.2,22.8736,8155.14,13.1979
20260427151500,73578.1,60083.0,67400.0,13495.0,22.4607,7993.85,12.924
20260427152000,73511.7,61217.2,67400.0,12294.5,20.0834,7068.27,11.2415
20260427152500,73969.2,61640.6,67400.0,12328.6,20.0008,7283.25,11.5056
20260427153000,75284.0,62256.6,67400.0,13027.4,20.9254,7440.82,11.6274
20260427153500,75914.1,62703.3,67400.0,13210.9,21.0689,7534.88,11.7828
20260427154000,75737.2,62929.5,67400.0,12807.7,20.3525,7756.08,12.0862
20260427154500,75487.0,63288.6,67400.0,12198.3,19.2741,7655.56,11.8571
20260427155000,77172.4,63602.0,67400.0,13570.4,21.3364,7940.57,12.2252
20260427155500,76971.7,63954.0,67400.0,13017.7,20.3548,7819.91,11.9929
20260427160000,76970.9,64161.4,67400.0,12809.4,19.9644,8515.05,13.0168
20260427160500,75602.4,63928.9,67400.0,11673.5,18.2601,8394.41,12.8721
20260427161000,75648.3,64352.1,67400.0,11296.2,17.5538,8249.62,12.556
20260427161500,75492.1,64311.0,67400.0,11181.2,17.3861,8519.44,12.9916
20260427162000,75509.4,64686.0,67400.0,10823.4,16.7322,8704.15,13.1811
20260427162500,75379.0,64758.4,67400.0,10620.7,16.4005,8580.48,12.985
20260427163000,75331.2,64817.8,67400.0,10513.4,16.22,8748.13,13.2332
20260427163500,75149.8,65141.8,67400.0,10008.0,15.3634,8434.6,12.6941
20260427164000,75154.5,65402.2,67400.0,9752.27,14.9112,9176.14,13.7649
20260427164500,74954.8,65668.8,67400.0,9286.0,14.1406,8984.84,13.4229
20260427165000,74906.3,65450.0,67400.0,9456.36,14.4483,9176.01,13.7501
20260427165500,74754.0,65561.1,67400.0,9192.92,14.0219,9102.08,13.6192
20260427170000,74741.8,65445.0,67400.0,9296.74,14.2054,9763.64,14.6265
20260427170500,75266.6,64763.8,67400.0,10502.8,16.217,11033.9,16.7098
20260427171000,75267.8,65182.8,67400.0,10085.1,15.472,10684.6,16.0787
20260427171500,75327.1,65371.4,67400.0,9955.72,15.2295,10916.2,16.3821
20260427172000,75317.0,65499.0,67400.0,9818.02,14.9896,11300.4,16.9259
20260427172500,75258.2,65571.4,67400.0,9686.83,14.773,11498.9,17.1998
20260427173000,75229.2,65643.7,67400.0,9585.5,14.6023,11553.5,17.2628
20260427173500,75165.3,65879.9,67400.0,9285.38,14.0944,11368.4,16.9306
20260427174000,75191.0,66011.3,67400.0,9179.72,13.9063,11348.5,16.8575
20260427174500,75057.7,65879.0,67400.0,9178.66,13.9326,11330.4,16.8745
20260427175000,75033.6,65506.1,67400.0,9527.47,14.5444,11680.4,17.4903
20260427175500,74929.6,65762.1,67400.0,9167.53,13.9404,11561.8,17.2494
20260427180000,74925.3,66091.1,67400.0,8834.22,13.3667,11327.2,16.8172
20260427180500,76562.2,66059.4,67400.0,10502.7,15.8989,11372.2,16.8927
20260427181000,76535.5,66391.4,67400.0,10144.1,15.2792,10916.5,16.1363
20260427181500,76531.3,66539.3,67400.0,9991.93,15.0166,10902.1,16.0799
20260427182000,76504.0,66652.2,67400.0,9851.83,14.781,11306.9,16.6494
20260427182500,76495.0,66964.1,67400.0,9530.87,14.2328,11134.3,16.3194
20260427183000,76447.5,66833.9,67400.0,9613.59,14.3843,11162.7,16.3926
20260427183500,76379.8,67050.2,67400.0,9329.58,13.9143,10777.0,15.7774
20260427184000,76342.9,67107.8,67400.0,9235.13,13.7616,10792.7,15.7839
20260427184500,76266.1,67157.5,67400.0,9108.67,13.5632,10301.9,15.0584
20260427185000,76248.4,67239.9,67400.0,9008.51,13.3976,10229.3,14.9331
20260427185500,76212.8,67054.5,67400.0,9158.25,13.6579,10325.8,15.1154
20260427190000,76197.7,67064.6,67400.0,9133.14,13.6184,10319.7,15.1042
